website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,ip_count,ip_fragmented,ip_fragmentation_percentage,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag
http://mercumaya.net/,b1367e75-75a0-42bb-9728-cb8c23321e65,2025-04-08 17:28:36,"{'eth': 50, 'ip': 50, 'tcp': 50, 'DATA': 2, 'http': 2, 'data-text-lines': 1}",50,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38735,66,1354,774.7,50,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38735,66,1354,774.7,50,0,0,0,0.0,5.6e-05,0.267483,0.13108166666666668,0,0,[],0,0,0,0,50,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38735,66,1354,774.7,50,0,0.0,0,{},{},0,2,0,0,0,0,20,True,False
http://mercumaya.net/,55cea965-224c-4b14-9c19-96e8fb571d99,2025-04-08 17:29:45,"{'eth': 55, 'ip': 55, 'tcp': 55, 'DATA': 2, 'http': 2, 'data-text-lines': 1}",55,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",39065,66,1354,710.2727272727273,55,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",39065,66,1354,710.2727272727273,55,0,0,0,0.0,4.3e-05,0.332808,0.10611333333333332,0,0,[],0,0,0,0,55,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",39065,66,1354,710.2727272727273,55,0,0.0,0,{},{},0,2,0,0,0,0,20,True,False
http://mercumaya.net/,3b4e9080-15db-47ea-9d34-7feb223e0b98,2025-04-08 17:30:47,"{'eth': 55, 'ip': 55, 'tcp': 55, 'DATA': 2, 'http': 2}",55,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 637, 78, 1354, 78, 1354, 1354, 1354, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 66, 78, 66]",41733,66,1354,758.7818181818182,55,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 637, 78, 1354, 78, 1354, 1354, 1354, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 66, 78, 66]",41733,66,1354,758.7818181818182,55,3,3,0,5.454545454545454,5.2e-05,0.273841,0.11968523076923078,0,0,[],0,0,0,0,55,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 637, 78, 1354, 78, 1354, 1354, 1354, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 66, 78, 66]",41733,66,1354,758.7818181818182,55,0,0.0,0,{},{},0,2,0,0,0,0,20,True,False
http://mercumaya.net/,cd9a669f-a323-40d6-9841-c2e8e060496a,2025-04-08 17:31:29,"{'eth': 51, 'ip': 51, 'tcp': 51, 'DATA': 2, 'http': 2, 'data-text-lines': 1}",51,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38801,66,1354,760.8039215686274,51,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38801,66,1354,760.8039215686274,51,0,0,0,0.0,0.000126,0.289844,0.11914923076923077,0,0,[],0,0,0,0,51,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38801,66,1354,760.8039215686274,51,0,0.0,0,{},{},0,2,0,0,0,0,20,True,False
http://mercumaya.net/,fe071266-cb6b-4446-880a-ddd8366c505b,2025-04-08 17:31:57,"{'eth': 52, 'ip': 52, 'tcp': 52, 'DATA': 2, 'http': 2, 'data-text-lines': 1}",52,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 637, 66, 66, 66, 66, 66]",38875,66,1354,747.5961538461538,52,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 637, 66, 66, 66, 66, 66]",38875,66,1354,747.5961538461538,52,0,0,0,0.0,7.4e-05,0.285848,0.11568423076923076,0,0,[],0,0,0,0,52,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 637, 66, 66, 66, 66, 66]",38875,66,1354,747.5961538461538,52,0,0.0,0,{},{},0,2,0,0,0,0,20,True,False
http://mercumaya.net/,e9f6bec3-2f4b-43d3-9929-088ba4730585,2025-04-08 17:32:35,"{'eth': 11, 'ip': 11, 'tcp': 11, 'DATA': 1, 'http': 1}",11,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66]",822,66,91,74.72727272727273,11,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66]",822,66,91,74.72727272727273,11,0,0,0,0.0,0.000112,0.26807,0.2197448333333333,0,0,[],0,0,0,0,11,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66]",822,66,91,74.72727272727273,11,0,0.0,0,{},{},0,1,0,0,0,0,20,True,False
http://mercumaya.net/,ef5a09ec-87a2-4d28-90a8-e5a78240daf4,2025-04-08 17:33:00,"{'eth': 51, 'ip': 51, 'tcp': 51, 'DATA': 2, 'http': 2, 'data-text-lines': 1}",51,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 637, 66, 66, 66, 66, 66]",38809,66,1354,760.9607843137255,51,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 637, 66, 66, 66, 66, 66]",38809,66,1354,760.9607843137255,51,0,0,0,0.0,0.000105,0.341766,0.13386415384615385,0,0,[],0,0,0,0,51,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 637, 66, 66, 66, 66, 66]",38809,66,1354,760.9607843137255,51,0,0.0,0,{},{},0,2,0,0,0,0,20,True,False
http://mercumaya.net/,ade70738-43d9-4a34-971c-4f1776f05eb6,2025-04-08 17:33:36,"{'eth': 53, 'ip': 53, 'tcp': 53, 'DATA': 2, 'http': 2, 'data-text-lines': 1}",53,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38933,66,1354,734.5849056603773,53,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38933,66,1354,734.5849056603773,53,0,0,0,0.0,5.7e-05,0.247714,0.10557221428571428,0,0,[],0,0,0,0,53,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38933,66,1354,734.5849056603773,53,0,0.0,0,{},{},0,2,0,0,0,0,20,True,False
http://mercumaya.net/,c3238a35-c130-4414-8a1c-727f5430b604,2025-04-08 17:34:05,"{'eth': 62, 'ip': 62, 'tcp': 62, 'DATA': 2, 'http': 2}",62,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 629, 66, 78, 78, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 78, 66, 66, 78]",43463,66,1354,701.016129032258,62,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 629, 66, 78, 78, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 78, 66, 66, 78]",43463,66,1354,701.016129032258,62,7,4,3,11.29032258064516,3.1e-05,0.384459,0.12452166666666666,0,0,[],0,0,0,0,62,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 629, 66, 78, 78, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 78, 66, 66, 78]",43463,66,1354,701.016129032258,62,0,0.0,0,{},{},0,2,0,0,0,0,20,True,False
http://mercumaya.net/,42baea07-2ec0-4d81-963b-39cc2e1ff4d3,2025-04-08 17:34:46,"{'eth': 51, 'ip': 51, 'tcp': 51, 'DATA': 2, 'http': 2}",51,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 629, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 66, 66, 66]",38801,66,1354,760.8039215686274,51,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 629, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 66, 66, 66]",38801,66,1354,760.8039215686274,51,0,0,0,0.0,0.000122,0.279253,0.12451546153846153,0,0,[],0,0,0,0,51,"[78, 74, 66, 91, 91, 91, 67, 66, 66, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 629, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 66, 66, 66]",38801,66,1354,760.8039215686274,51,0,0.0,0,{},{},0,2,0,0,0,0,20,True,False
